TID	name	official name	superkingdom	phylum	class	order	family	genus	species	subspecies
936140	Lactobacillus farciminis	Lactobacillus farciminis KCTC 3681	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus farciminis	1
936155	Helicobacter felis	Helicobacter felis ATCC 49179	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter felis	1
937774	Taylorella equigenitalis	Taylorella equigenitalis MCE9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Taylorella	Taylorella equigenitalis	1
940190	Melissococcus plutonius	Melissococcus plutonius ATCC 35311	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	Melissococcus plutonius	1
940615	Granulicella tundricola	Granulicella tundricola	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella	1	1
941770	Lactobacillus fructivorans	Lactobacillus fructivorans KCTC 3543	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus fructivorans	1
944547	Arcobacter sp. L	Arcobacter sp. L	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	1	1
944559	Paenibacillus sp. HGF7	Paenibacillus sp. HGF7	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	1	1
944560	Actinomyces sp. 175	Actinomyces sp. oral taxon 175 str. F0384	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. oral taxon 175	1
944562	Lactobacillus oris	Lactobacillus oris F0423	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus oris	1
944564	Veillonella sp. F0422	Veillonella sp. oral taxon 780 str. F0422	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella sp. oral taxon 780	1
944565	Parvimonas sp. F0440	Parvimonas sp. oral taxon 393 str. F0440	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Parvimonas	Parvimonas sp. oral taxon 393	1
945021	Tetragenococcus halophilus	Tetragenococcus halophilus NBRC 12172	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus halophilus	1
945543	Vibrio brasiliensis	Vibrio brasiliensis LMG 20546	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio brasiliensis	1
945550	Vibrio sinaloensis	Vibrio sinaloensis DSM 21326	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sinaloensis	1
945681	Acetobacter pomorum	Acetobacter pomorum DM001	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter pomorum	1
945712	Corynebacterium ulcerans	Corynebacterium ulcerans BR-AD22	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium ulcerans	1
977880	Cupriavidus taiwanensis	Cupriavidus taiwanensis LMG 19424	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus taiwanensis	1
979556	Microbacterium testaceum	Microbacterium testaceum StLB037	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium testaceum	1
981222	Chloracidobacterium thermophilum	Candidatus Chloracidobacterium thermophilum B	Bacteria	Acidobacteria	1	1	1	Chloracidobacterium	Chloracidobacterium thermophilum	1
981383	Ornithinibacillus scapharcae	Ornithinibacillus scapharcae TW25	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Ornithinibacillus	Ornithinibacillus scapharcae	1
983328	Campylobacter fetus	Campylobacter fetus subsp. venerealis NCTC 10354	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter fetus	Campylobacter fetus subsp. venerealis
983544	Lacinutrix sp. 5H374	Lacinutrix sp. 5H-3-7-4	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	1	1
983545	Glaciecola sp. 4H37YE5	Glaciecola sp. 4H-3-7+YE-5	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	1	1
983548	Krokinobacter sp. 4H375	Krokinobacter sp. 4H-3-7-5	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia	1	1
983920	Novosphingobium nitrogenifigens	Novosphingobium nitrogenifigens DSM 19370	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium nitrogenifigens	1
984892	Staphylococcus pseudintermedius	Staphylococcus pseudintermedius ED99	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pseudintermedius	1
985002	Staphylococcus aureus MSHR1132	Staphylococcus aureus subsp. aureus MSHR1132	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	Staphylococcus aureus subsp. aureus
985053	Vulcanisaeta moutnovskia	Vulcanisaeta moutnovskia 768-28	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta moutnovskia	1
985665	Paenibacillus terrae	Paenibacillus terrae HPL-003	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus terrae	1
985867	Odyssella thessalonicensis	Candidatus Odyssella thessalonicensis L13	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	1	Candidatus Odyssella	Candidatus Odyssella thessalonicensis	1
986075	Caldalkalibacillus thermarum	Caldalkalibacillus thermarum TA2.A1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldalkalibacillus	Caldalkalibacillus thermarum	1
987059	Rubrivivax benzoatilyticus	Rubrivivax benzoatilyticus JA2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	1	Rubrivivax	Rubrivivax benzoatilyticus	1
990316	Methanosaeta concilii	Methanosaeta concilii GP6	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanosaeta	Methanosaeta concilii	1
991905	Polymorphum gilvum	Polymorphum gilvum SL003B-26A1	Bacteria	Proteobacteria	Alphaproteobacteria	1	1	Polymorphum	Polymorphum gilvum	1
992406	Riemerella anatipestifer	Riemerella anatipestifer RA-GD	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer	1
996637	Streptomyces griseoaurantiacus	Streptomyces griseoaurantiacus M045	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces griseoaurantiacus	1
997346	Desmospora sp. 8437	Desmospora sp. 8437	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Desmospora	1	1
997352	Prevotella nigrescens	Prevotella nigrescens ATCC 33563	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella nigrescens	1
997353	Prevotella pallens	Prevotella pallens ATCC 700821	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella pallens	1
997830	Streptococcus infantis X	Streptococcus infantis X	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantis	1
998088	Aeromonas veronii	Aeromonas veronii B565	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas veronii	1
999141	Halomonas sp. TD01	Halomonas sp. TD01	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	1	1
999541	Burkholderia gladioli	Burkholderia gladioli BSR3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia gladioli	1
999630	Thermoproteus uzoniensis	Thermoproteus uzoniensis 768-20	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Thermoproteus	Thermoproteus uzoniensis	1
1000565	Methyloversatilis universalis	Methyloversatilis universalis FAM5	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	Methyloversatilis universalis	1
1000569	Megasphaera sp. UPII135E	Megasphaera sp. UPII 135-E	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	1	1
1000570	Streptococcus anginosus SK52	Streptococcus anginosus SK52 = DSM 20563	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus	1
1000588	Streptococcus mitis SK95	Streptococcus mitis bv. 2 str. SK95	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis	1
1001530	Photobacterium leiognathi	Photobacterium leiognathi subsp. mandapamensis svers.1.1.	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium leiognathi	Photobacterium leiognathi subsp. mandapamensis
1001585	Pseudomonas mendocina NK01	Pseudomonas mendocina NK-01	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mendocina	1
1001994	Nitrosoarchaeum koreensis	Candidatus Nitrosoarchaeum koreensis MY1	Archaea	Thaumarchaeota	1	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosoarchaeum	Candidatus Nitrosoarchaeum koreensis	1
1002339	Psychrobacter sp. 1501	Psychrobacter sp. 1501(2011)	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	1	1
1002672	Pelagibacter sp. IMCC9063	Candidatus Pelagibacter sp. IMCC9063	Bacteria	Proteobacteria	Alphaproteobacteria	1	1	Candidatus Pelagibacter	1	1
1002804	Helicobacter bizzozeronii	Helicobacter bizzozeronii CIII-1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter bizzozeronii	1
1003195	Streptomyces cattleya	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces cattleya	1
1003200	Achromobacter xylosoxidans AXXA	Achromobacter xylosoxidans AXX-A	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter insuavis	1
1004836	Gluconacetobacter sp. SXCC1	Gluconacetobacter sp. SXCC-1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconacetobacter	1	1
1005048	Collimonas fungivorans	Collimonas fungivorans Ter331	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas fungivorans	1
1005057	Buchnera aphidicola Ua	Buchnera aphidicola str. Ua (Uroleucon ambrosiae)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	Buchnera aphidicola	1
1005058	Gallibacterium anatis	Gallibacterium anatis UMN179	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Gallibacterium	Gallibacterium anatis	1
1005090	Buchnera aphidicola Ak	Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	Buchnera aphidicola	1
1005705	Streptococcus infantis SK1076	Streptococcus infantis SK1076	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantis	1
1006006	Metallosphaera cuprina	Metallosphaera cuprina Ar-4	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera cuprina	1
1006551	Klebsiella oxytoca	Klebsiella oxytoca KCTC 1686	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	1
1007104	Sphingomonas sp. S17	Sphingomonas sp. S17	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	1	1
1007105	Pusillimonas sp. T77	Pusillimonas sp. T7-7	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	1	1
1008459	Taylorella asinigenitalis	Taylorella asinigenitalis MCE3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Taylorella	Taylorella asinigenitalis	1
1009370	Acetonema longum	Acetonema longum DSM 6540	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Acetonema	Acetonema longum	1
1026882	Methylophaga aminisulfidivorans	Methylophaga aminisulfidivorans MP	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Methylophaga	Methylophaga aminisulfidivorans	1
1027292	Sporosarcina newyorkensis	Sporosarcina newyorkensis 2681	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina newyorkensis	1
1027371	Gordonia alkanivorans	Gordonia alkanivorans NBRC 16433	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia alkanivorans	1
1027396	Listeria monocytogenes Scott	Listeria monocytogenes str. Scott A	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	1
1028307	Enterobacter aerogenes	Enterobacter aerogenes KCTC 2190	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Enterobacter aerogenes	1
1028803	Haemophilus haemolyticus M19501	Haemophilus haemolyticus M19501	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus haemolyticus	1
1028805	Haemophilus haemolyticus M21621	Haemophilus haemolyticus M21621	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus haemolyticus	1
1029718	Arthromitus sp. SFBmoJap	Candidatus Arthromitus sp. SFB-mouse-Japan	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	Candidatus Arthromitus sp. SFB-mouse	1
1031711	Ralstonia solanacearum Po82	Ralstonia solanacearum Po82	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum	1
1032480	Microlunatus phosphovorus	Microlunatus phosphovorus NM-1	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	Microlunatus phosphovorus	1
1033802	Salinisphaera shabanensis	Salinisphaera shabanensis E1L3A	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera	Salinisphaera shabanensis	1
1033806	Halorhabdus tiamatea	Halorhabdus tiamatea SARL4B	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorhabdus	Halorhabdus tiamatea	1
1033810	Haloplasma contractile	Haloplasma contractile SSD-17B	Bacteria	phylum3	1	Haloplasmatales	Haloplasmataceae	Haloplasma	Haloplasma contractile	1
1033837	Lactobacillus kefiranofaciens	Lactobacillus kefiranofaciens ZW3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus kefiranofaciens	1
1034807	Flavobacterium branchiophilum	Flavobacterium branchiophilum FL-15	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium branchiophilum	1
1034808	Mycoplasma anatis	Mycoplasma anatis 1340	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma anatis	1
1035184	Streptococcus constellatus	Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus	Streptococcus constellatus subsp. pharyngis
1035188	Haemophilus pittmaniae	Haemophilus pittmaniae HK 85	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus pittmaniae	1
1035189	Streptococcus infantis SK970	Streptococcus infantis SK970	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantis	1
1036673	Paenibacillus mucilaginosus	Paenibacillus mucilaginosus KNP414	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus mucilaginosus	1
1036674	Idiomarina sp. A28L	Idiomarina sp. A28L	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	1	1
1037409	Bradyrhizobium japonicum USDA6	Bradyrhizobium japonicum USDA 6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium japonicum	1
1037410	Mycoplasma columbinum	Mycoplasma columbinum SF7	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma columbinum	1
1040964	Lactobacillus ruminis	Lactobacillus ruminis SPM0211	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus ruminis	1
1041504	Arthromitus sp. SFBraYit	Candidatus Arthromitus sp. SFB-rat-Yit	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Candidatus Arthromitus	1	1
1041522	Mycobacterium colombiense	Mycobacterium colombiense CECT 3035	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium colombiense	1
1041826	Flavobacterium columnare	Flavobacterium columnare ATCC 49512	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium columnare	1
1042156	Clostridium sp. SY8519	Clostridium sp. SY8519	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	1	1
1042163	Brevibacillus laterosporus	Brevibacillus laterosporus LMG 15441	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus laterosporus	1
1042876	Pseudomonas putida S16	Pseudomonas putida S16	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	1
1042877	Thermococcus sp. 4557	Thermococcus sp. 4557	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	1	1
1045854	Weissella koreensis	Weissella koreensis KACC 15510	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella koreensis	1
1045855	Pseudoxanthomonas spadix	Pseudoxanthomonas spadix BD-a59	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Pseudoxanthomonas spadix	1
1045856	Enterobacter cloacae EcWSU1	Enterobacter cloacae EcWSU1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	1
1045858	Brachyspira intermedia	Brachyspira intermedia PWS/A	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira intermedia	1
1046627	Bizionia argentinensis	Bizionia argentinensis JUB59	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bizionia	Bizionia argentinensis	1
1046629	Streptococcus salivarius	Streptococcus salivarius 57.I	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	1
1047171	Zymoseptoria tritici	Zymoseptoria tritici	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	1	1
1048834	Alicyclobacillus acidocaldarius Tc41	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidocaldarius	Alicyclobacillus acidocaldarius subsp. acidocaldarius
1050720	Agrobacterium tumefaciens F2	Agrobacterium tumefaciens F2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	1
1051006	Propionibacterium acnes SK182BJCVI	Propionibacterium acnes SK182B-JCVI	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium acnes	1
1051075	Paracoccus denitrificans SD1	Paracoccus denitrificans SD1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus denitrificans	1
1051632	Sulfobacillus acidophilus	Sulfobacillus acidophilus TPY	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVII. Incertae Sedis	Sulfobacillus	Sulfobacillus acidophilus	1
1051646	Vibrio tubiashii	Vibrio tubiashii ATCC 19109	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio tubiashii	1
1052684	Paenibacillus polymyxa M1	Paenibacillus polymyxa M1	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa	1
1053648	Tremblaya princeps	Candidatus Tremblaya princeps PCVAL	Bacteria	Proteobacteria	Betaproteobacteria	1	1	Candidatus Tremblaya	Candidatus Tremblaya princeps	1
1054460	Streptococcus pseudopneumoniae	Streptococcus pseudopneumoniae IS7493	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pseudopneumoniae	1
1064535	Megasphaera elsdenii	Megasphaera elsdenii DSM 20460	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	1
